"position"	"intensity"	"p.value <"
"XXX"	3551282	1.99020046154399	0.159245627961800
"XXX"	3554932	3.60148419292368	0.0480142406966395
"XXX"	3560642	1.81327168837879	0.192201294171418
"XXX"	3561492	1.37373993511550	0.356426354910875
"XXX"	3564542	2.21271279915823	0.126747011137572
"XXX"	3571103.63502755	3.10883182921482	0.0630487599528518
"XXX"	3575023.66029141	3.706903188106	0.0454643862307859
"XXX"	3575692	17.0139711792472	0.00300690385124245
"XXX"	3576292	5.47346931392392	0.0233576291164514
"XXX"	3576692	2.67161357657522	0.0850833513747564
"XXX"	3581442	4.63455692293179	0.0312477448221116
"XXX"	3582792	1.54911532838100	0.276611099083496
"XXX"	3584581.99362202	3.89728180989403	0.0416155493011955
"XXX"	3585742	0.888689328587885	0.692910923480311
"XXX"	3586692	0.997068369694041	0.619350027663515
"XXX"	3599362	1.35173323976339	0.369512400471483
"XXX"	3600212	1.74259281179245	0.215775420365158
"XXX"	3600962	2.51296938799729	0.0974477400110654
"XXX"	3604312	2.10986430235666	0.139063289312261
"XXX"	3606362	1.97044578203329	0.162493084121142
"XXX"	3609062	3.02749532700544	0.0660556638040942
"XXX"	3610812	1.28201103911837	0.421399533328522
"XXX"	3620292	3.42142320881252	0.0529455630126771
"XXX"	3622992	1.94116722869584	0.168097952899858
"XXX"	3624360.58797487	2.48935310466170	0.0990594404753314
"XXX"	3625519.68613304	2.5733108244933	0.0922999206177383
"XXX"	3629792	2.38112821222936	0.108777753722547
"XXX"	3630442	2.11786092337939	0.137956748695004
"XXX"	3639025.55365795	1.55174401396784	0.274085299848452
"XXX"	3640512	1.49639834589989	0.303504847129008
"XXX"	3641512	1.83865549277006	0.187005364316471
"XXX"	3642562	1.33879113431684	0.380048591566236
"XXX"	3650012	2.80796282317768	0.0768083519761372
"XXX"	3654492	2.25492514684503	0.121623246975055
"XXX"	3658042	1.43601965566952	0.331360804406918
"XXX"	3662492	1.63037482253402	0.244304924105747
"XXX"	3663642	1.83613092561545	0.187438358471050
"XXX"	3664986.95024385	1.72333832286111	0.221332178682254
"XXX"	3667782	1.78188253209165	0.200428183108417
"XXX"	3668932	3.23663200935761	0.0586707079454427
"XXX"	3672932	1.64219492261376	0.241298020254504
"XXX"	3679092	1.95396776283132	0.165957037357773
"XXX"	3681742	2.20527300393049	0.127540833754300
"XXX"	3683642	1.92128076727329	0.171489740444060
"XXX"	3685460.34068148	3.38810339185731	0.0538837170142648
"XXX"	3685992	2.92364642663079	0.070505881503933
"XXX"	3687020.68157209	5.48757892751124	0.0232854634240216
"XXX"	3688042	9.79916064445623	0.0084433860142888
"XXX"	3691042	4.99899390304483	0.0275432392773809
"XXX"	3691692	1.60888171051206	0.250823891655240
"XXX"	3694192	1.46869902133862	0.316157898535036
"XXX"	3695842	1.35315709001421	0.368526136008275
"XXX"	3699192	1.97291930666536	0.161867648120084
"XXX"	3699642	3.81207152535898	0.0431791393038416
"XXX"	3700092	2.65510589458065	0.0863342233768733
"XXX"	3700792	1.66318854949042	0.235212046859590
"XXX"	3706592	2.67505363970732	0.0848909095282769
"XXX"	3707092	3.19075757904076	0.0599456351783695
"XXX"	3707592	3.06473161896275	0.0645882947246879
"XXX"	3708241.68574098	18.4932998173104	0.00259796492747348
"XXX"	3713368.31039813	2.66673348558222	0.0855885112217652
"XXX"	3718103.07267213	3.24064262610815	0.058550431791393
"XXX"	3718878.69080177	4.12743428649732	0.037862933294845
"XXX"	3719281.95398208	13.7417183135489	0.00457049385388853
"XXX"	3719759.47605346	3.21241759549977	0.0594885857929807
"XXX"	3720282.07063131	1.99577034203783	0.158259363498593
"XXX"	3720732.15111735	1.51025781271831	0.297659426042193
"XXX"	3721222	1.65545548254927	0.237304851940054
"XXX"	3722972	1.97138213130106	0.162204421351423
"XXX"	3734972	2.28193093869878	0.118808784970292
"XXX"	3741672	1.53743894033232	0.283875778788097
"XXX"	3742622	1.39057445136588	0.349113564744654
"XXX"	3744238.58114176	3.51902642644283	0.050203266700344
"XXX"	3758242	2.84032878206557	0.0751244858194414
"XXX"	3765222	1.82432795070247	0.189747660628804
"XXX"	3767862.34565871	26.1444169176022	0.00108248538644728
"XXX"	3768672	3.35952924645822	0.0548459262466623
"XXX"	3769172	3.85950487317322	0.0423612614563037
"XXX"	3770072	1.85426125593214	0.184022515696038
"XXX"	3774276.88806864	2.26773360138755	0.120252098818888
"XXX"	3775432	1.58664571226662	0.257992350436602
"XXX"	3779182	1.30209863160932	0.406942339611749
"XXX"	3786561.69545275	2.27826667917248	0.119193668663251
"XXX"	3798542	1.37582036876217	0.355295759062808
"XXX"	3803152	3.03003227534236	0.0659594428808544
"XXX"	3804252	2.08799011351681	0.142527242548892
"XXX"	3807052	2.51992422812924	0.0970388010872964
"XXX"	3811585.114648	3.93575049732438	0.0411344446849968
"XXX"	3814220.88375387	2.62362384938737	0.0889321883043468
"XXX"	3819242	2.46663440580844	0.101056024632556
"XXX"	3833992	1.35792707771131	0.365567342618652
"XXX"	3841597.61760321	2.1740009725862	0.130884510836881
"XXX"	3851532	9.28241673715632	0.00942965047749633
"XXX"	3851882	79.015688240791	0.000120276154049698
"XXX"	3852460.90770632	6.11498013235887	0.0189555218782324
"XXX"	3854292	2.89572357651472	0.0721416371990089
"XXX"	3871592	1.44418557296626	0.327969016862717
"XXX"	3876342	1.99248576224484	0.158812633807221
"XXX"	3879092	1.65098197623721	0.238555723942171
"XXX"	3888652	1.47279762339477	0.314257535301051
"XXX"	3890352	2.08444481378839	0.143080512857521
"XXX"	3893747.01035765	1.984493666893	0.160087561040148
"XXX"	3894218.65293011	2.29686507368252	0.117028697890356
"XXX"	3895625.86409533	1.99287835719243	0.158764523345602
"XXX"	3896292	3.35137292316754	0.0550383680931419
"XXX"	3896892	2.37382342320421	0.109643742031705
"XXX"	3905242	2.14705884199119	0.134131966996223
"XXX"	3905842	3.66652821974632	0.0463303745399437
"XXX"	3906392	1.59246417486389	0.256091987202617
"XXX"	3906992	12.5851360411989	0.00538837170142648
"XXX"	3907442	1.59763446586228	0.254696783815641
"XXX"	3912027.33794862	1.79979297813559	0.195376584638330
"XXX"	3912592	9.41768236206426	0.00911693247696712
"XXX"	3913113.23279781	8.28756582979206	0.0115465107887710
"XXX"	3913854.70938721	2.72710033363130	0.0812345144451661
"XXX"	3915542	1.86718876616524	0.181544826922614
"XXX"	3916082.24561728	2.03105795190240	0.15140362271776
"XXX"	3916842	2.39177331162955	0.107695268336100
"XXX"	3918692	2.00773276199687	0.155974116571649
"XXX"	3923076.72780458	1.9437463619887	0.167737124437709
"XXX"	3929872	3.05440776937400	0.0649972336484569
"XXX"	3930922	2.62996346019760	0.088451083688148
"XXX"	3932972	1.35494747022330	0.367251208775348
"XXX"	3938142	1.49565218551384	0.303793509898727
"XXX"	3942892	2.52153293271563	0.0968704144716269
"XXX"	3943492	5.59482094312612	0.0223232541916240
"XXX"	3958492	1.77439977260265	0.203916191575858
"XXX"	3972962	1.50723324392218	0.29886218758269
"XXX"	3984922	1.60260335013461	0.253373746121094
"XXX"	3985672	1.86049641033535	0.182747588463111
"XXX"	3986622	44.8006050525274	0.000216497077289457
"XXX"	3987272	1.30641236553120	0.403358110221068
"XXX"	3997642	2.04979042754030	0.148709436867047
"XXX"	4000526.19410024	11.5189008249020	0.0062543600105843
"XXX"	4003262.65255812	2.19518640702921	0.128671429602367
"XXX"	4003992	1.41823411274879	0.338120324264511
"XXX"	4005542	2.98525623797266	0.0675711433451204
"XXX"	4007492	1.33086941276246	0.385725626037382
"XXX"	4012042	3.79580570889011	0.0435640229968007
"XXX"	4012642	17.9212669898139	0.00274229631233312
"XXX"	4012992	4.76431543547676	0.0297803757427053
"XXX"	4017146.93074554	2.54696546939449	0.0944889466214428
"XXX"	4019168.18973024	2.86339506823066	0.0739217242789445
"XXX"	4037946.6722617	16.2864112117574	0.00329556662096173
"XXX"	4038442	1.76900923938867	0.207404200043299
"XXX"	4039692	1.61167520957524	0.249789516730413
"XXX"	4041792	4.54282272482172	0.0320656226696495
"XXX"	4042263.05806693	23.7511971867905	0.00141925861778644
"XXX"	4043030.48125335	2.07438633005790	0.144740323783407
"XXX"	4045742	3.02636148942797	0.0660797190349041
"XXX"	4046292	20.4252098829685	0.00192441846479517
"XXX"	4047015.6352448	6.90035468015008	0.0157080657188906
"XXX"	4047811.54211506	1.9403855506856	0.168242284284718
"XXX"	4048342	2.09959981381162	0.140674989776527
"XXX"	4048942	1.67816874385659	0.231651872699719
"XXX"	4054042	1.39514142479043	0.347429698587958
"XXX"	4055852.08027787	2.54788579832690	0.094440836159823
"XXX"	4056346.49572442	1.99073689822643	0.159101296576941
"XXX"	4056876.46763397	5.04226785192026	0.0269659137379423
"XXX"	4057609.91282479	1.95764676106143	0.165091049048616
"XXX"	4059043.63808525	6.78786466696105	0.0160688941810397
"XXX"	4059562	7.52993940153188	0.0132303769454668
"XXX"	4084492	2.00852238119845	0.155757619494359
"XXX"	4094576.76026002	2.40421283006992	0.106420341103173
"XXX"	4096877.62738289	6.0562525166189	0.0193163503403815
"XXX"	4097405.35234218	21.1003350634356	0.00173197661831565
"XXX"	4098142	2.00818015555572	0.155853840417599
"XXX"	4099365.95064312	2.77135007562809	0.0787087152101224
"XXX"	4100274.79277642	1.67716601375674	0.231796204084578
"XXX"	4101792	1.34063171862166	0.378821774794929
"XXX"	4106498.29624488	1.97170679526702	0.162084145197373
"XXX"	4107692	3.26800339635426	0.0576844434822352
"XXX"	4108842	1.54540502913311	0.279449616319069
"XXX"	4110172.84139799	1.74976944181143	0.213778836207933
"XXX"	4111996.91757877	1.37804293972902	0.354044887060691
"XXX"	4121402	20.2700837628128	0.00202063938803493
"XXX"	4121752	6.18916990483655	0.0185225277236535
"XXX"	4124696.98900518	1.49616231129963	0.303649178513868
"XXX"	4125912.07052304	5.12493998873702	0.0263885881985038
"XXX"	4126842	3.33732485679759	0.0553029756320512
"XXX"	4128942	1.43119113300406	0.333429554256573
"XXX"	4132442	1.28251819982487	0.421110870558803
"XXX"	4134042	1.92792305665221	0.170335089365182
"XXX"	4134514.25243426	2.12189115827311	0.137403478386375
"XXX"	4136042	5.92576363894742	0.020326670034399
"XXX"	4137803.64637611	3.68606009675205	0.045825214692935
"XXX"	4139382	1.65197043724628	0.238291116403262
"XXX"	4147182	2.73620173334849	0.0806571889057276
"XXX"	4147632	2.02430746937719	0.152895047027976
"XXX"	4148773.82823903	9.39717180946362	0.00918909816939694
"XXX"	4150571.78499559	2.92421381224944	0.0704577710423132
"XXX"	4152112.55834973	2.06632374791758	0.146015251016334
"XXX"	4152532	3.34077348272207	0.0552308099396214
"XXX"	4153004.28789091	3.23580203595058	0.0587188184070626
"XXX"	4153542	2.41020757915528	0.105915181256164
"XXX"	4154292	6.45761382777347	0.0174881527988261
"XXX"	4154642	10.4882865649052	0.00733684539703158
"XXX"	4155592	3.40629491523046	0.0533545019364461
"XXX"	4157692	1.16054240543451	0.497365952226312
"XXX"	4162642	1.30409780809838	0.405210362993433
"XXX"	4163497.25205146	12.7887383434718	0.00524404031656684
"XXX"	4164316.38440517	1.90307280689677	0.174713141372591
"XXX"	4169342	5.99333565051582	0.0198215101873902
"XXX"	4169754.2086891	5.81347000483053	0.0210723821895071
"XXX"	4171892	0.994035728734703	0.62146688797479
"XXX"	4172992	6.46830336718873	0.0174400423372062
"XXX"	4175442	1.85188121733228	0.184479565081427
"XXX"	4179035.50968915	1.15025134176481	0.504799018546583
"XXX"	4180502	1.21082066898805	0.469389718794352
"XXX"	4185652	2.49430813247921	0.0986745567823723
"XXX"	4189852	2.12837604771691	0.136513434846407
"XXX"	4191056.82939233	3.59751996543367	0.0480142406966395
"XXX"	4191856.92581725	10.4717008437052	0.00738495585865146
"XXX"	4192207.00579735	38.8410622834557	0.000336773231339155
"XXX"	4192875.83732365	2.24628348279250	0.122537345745832
"XXX"	4193712	1.34638248771866	0.373577734478362
"XXX"	4194062	6.98681274941401	0.0152510163335017
"XXX"	4194902.33020107	7.51118873619017	0.0132784874070867
"XXX"	4196400.04750503	5.27761013159293	0.0252098818888167
"XXX"	4197962	1.1028586207137	0.538067402756729
"XXX"	4199062	2.17742675391199	0.130643958528782
"XXX"	4199712	2.96956584237506	0.0681965793461788
"XXX"	4200612	1.54805306080467	0.277621418777513
"XXX"	4200962	1.39348656804902	0.348055134589016
"XXX"	4201706.6203215	20.4293348630988	0.00192441846479517
"XXX"	4202612	3.29443923871984	0.0566500685574078
"XXX"	4204278.27057464	3.89049028320897	0.0416636597628154
"XXX"	4205292.41212556	3.32114592447734	0.0559524668639196
"XXX"	4211592	1.79418583101572	0.196699622332876
"XXX"	4214558.61284821	3.15564293096027	0.0612205624112963
"XXX"	4215292	7.36478993663036	0.0139520338697650
"XXX"	4216192	2.12415879753766	0.137211036539896
"XXX"	4216942	1.86006267932373	0.182915975078781
"XXX"	4217642	1.58630138396863	0.258160737052272
"XXX"	4228492	1.41632590990159	0.338890091650429
"XXX"	4231877.07499046	7.11190232361402	0.0147939669481129
"XXX"	4236492	1.69665998127974	0.227370041615549
"XXX"	4252502	1.86874302713902	0.181376440306945
"XXX"	4257252	2.02806844007624	0.152293666257728
"XXX"	4257902	15.3576555996943	0.00365639508311082
"XXX"	4261792	2.10096100049472	0.140530658391667
"XXX"	4263092	1.93279342486698	0.169541266748454
"XXX"	4267592	2.96521189091389	0.0683890211926583
"XXX"	4269145.20159608	5.56510260109373	0.0226359721921532
"XXX"	4282202	1.71588238932349	0.223352818070289
"XXX"	4282652	3.29408968525315	0.0566741237882177
"XXX"	4283124.80284151	8.49348550091349	0.0109691852493325
"XXX"	4283652	2.76551112020574	0.0790935989030815
"XXX"	4284482.75043998	3.11395224631710	0.0627600971831325
"XXX"	4285052	2.23308461624100	0.124052825286859
"XXX"	4285704.83519416	3.16987587252797	0.0606191816410478
"XXX"	4287852	1.78282751385364	0.200211686031127
"XXX"	4292752	1.75301960705680	0.213177455437685
"XXX"	4293652	1.11215085198302	0.531187606745087
"XXX"	4294652	3.64076950911764	0.0469317553101922
"XXX"	4297702	2.23859775249996	0.123379278824180
"XXX"	4298370.9264734	1.6738205520166	0.232758413316976
"XXX"	4299302	1.04006397374967	0.588992326381372
"XXX"	4300646.98764835	4.46060997373503	0.0328835005171875
"XXX"	4305223.92470885	2.45955751770499	0.101705515864425
"XXX"	4306158.76379350	4.2467748770048	0.0360106805224796
"XXX"	4310042	2.86279949381322	0.0739457795097544
"XXX"	4312492	2.24983166868748	0.122008130668014
"XXX"	4312902	1.32223061929926	0.392316759279305
"XXX"	4314242	1.60115052021842	0.253710519352433
"XXX"	4314896.97918001	2.13814068003627	0.135190397151861
"XXX"	4315581.31393287	2.23985379696763	0.123210892208511
"XXX"	4317402	2.31886370004690	0.114935892809892
"XXX"	4321952	1.61230073176562	0.249500853960694
"XXX"	4325252	3.96040426461486	0.0407736162228477
"XXX"	4328047.01061657	2.73235216169508	0.0808255755213971
"XXX"	4329242	2.96992783000744	0.0681965793461788
"XXX"	4333710.57652361	9.44301182090817	0.00911693247696712
"XXX"	4334942	3.45202493470207	0.0518871328570398
"XXX"	4338392	1.91835982979895	0.172115176445118
"XXX"	4340792	2.14874208422824	0.133987635611364
"XXX"	4342922	1.23661947216641	0.453537321690602
"XXX"	4351972	2.48641954839095	0.099179716629381
"XXX"	4356012	2.94888712058487	0.0690866228861466
"XXX"	4361612	2.09600412675299	0.141444757162445
"XXX"	4372552	2.27706521458259	0.119313944817301
"XXX"	4384742	1.23580584650939	0.4540184263068
"XXX"	4393742	0.544845295463108	0.902431983834885
"XXX"	4395592	2.78309591211074	0.078083279209064
"XXX"	4396142	3.13134865467703	0.0619181641047846
"XXX"	4397033.39803183	10.490585117284	0.00733684539703158
"XXX"	4397698.82783767	5.36009592978423	0.0244401145028987
"XXX"	4398513.75897726	5.71143667212997	0.0216256524981357
"XXX"	4399192	2.32916118870706	0.114045849269924
"XXX"	4399992	2.09502879153655	0.141565033316495
"XXX"	4402442	2.09506742632577	0.141565033316495
"XXX"	4417792	1.59064664125834	0.256765533665296
"XXX"	4420702	1.28792534415327	0.416299824396815
"XXX"	4437632	1.79274168436723	0.196964229871786
"XXX"	4438682	3.1596237626789	0.060955954872387
"XXX"	4439232	4.41281895424048	0.0336051574414857
"XXX"	4439582	6.03451498966738	0.0194366264944312
"XXX"	4439982	2.21852311004428	0.126025354213274
"XXX"	4440432	4.26202101312569	0.0358182386760001
"XXX"	4441432	3.73638491732299	0.0448148949989175
"XXX"	4442832	1.70690491338322	0.225373457458324
"XXX"	4445482	1.85077841273663	0.184672006927906
"XXX"	4456372	2.02819121618095	0.152245555796108
"XXX"	4459072	3.65551159200257	0.0466671477712829
"XXX"	4464532	1.52457583131797	0.289624978951673
"XXX"	4469382	1.37472798572662	0.355993360756296
"XXX"	4484792	1.6839518205083	0.230473166390032
"XXX"	4489592	1.50562551438427	0.299487623583748
"XXX"	4497881.46221209	1.26853608745252	0.430757018113589
"XXX"	4504882	1.80333266289052	0.194414375405932
"XXX"	4507382	2.18690446421588	0.129465252219095
"XXX"	4510032	17.3762944334219	0.00286257246638282
"XXX"	4510582	26.0110401091744	0.00113059584806716
"XXX"	4515882	1.87329379573803	0.180775059536696
"XXX"	4536772	1.23612479262943	0.453777873998701
"XXX"	4539872	3.08336470494431	0.0640350244160593
"XXX"	4552242	1.24293162821229	0.448942772605903
"XXX"	4554492	1.66771167515968	0.234129561473142
"XXX"	4576142	1.93576996693597	0.169036106901446
"XXX"	4594242	1.70159161878977	0.226287556229102
"XXX"	4597942	2.31806827458377	0.115008058502321
"XXX"	4604442	1.62799089892744	0.245170912414905
"XXX"	4609622	1.22770729393058	0.459695460777946
"XXX"	4610922	3.05793971298361	0.0648769574944072
"XXX"	4611742	2.39599613723642	0.107382550335570
"XXX"	4612772	1.71396843122903	0.223737701763248
"XXX"	4615399.85668989	6.75120392207447	0.0162132255658993
"XXX"	4618273.82292592	2.58795390745551	0.0911933800004811
"XXX"	4620424.77639723	3.00613282996662	0.0666810998051526
"XXX"	4621322	1.89917564024852	0.175651295374179
"XXX"	4622272	1.22702833986722	0.460152510163335
"XXX"	4623107.26508309	1.89155471300680	0.177094609222775
"XXX"	4623581.58306239	4.58176807366934	0.0316326285150706
"XXX"	4625436.40366993	5.05747493493992	0.0267975271222727
"XXX"	4627059.18906057	2.75067753791667	0.0798633662889995
"XXX"	4628292	1.88353496124128	0.178730364917851
"XXX"	4628842	3.65618736030753	0.0465949820788530
"XXX"	4644542	2.2098786277404	0.127011618676481
"XXX"	4672642	1.58690934230236	0.257872074282553
"XXX"	4680242	1.62169574425913	0.246878833802410
"XXX"	4680842	1.93914945750670	0.168530947054437
"XXX"	4694312	1.8669392454544	0.181616992615044
"XXX"	4698512	3.56307612810330	0.0489283394674172
"XXX"	4708962	1.66231140012683	0.235428543936879
"XXX"	4714212	1.37985167228552	0.353299174905583
"XXX"	4720242	0.865946706284414	0.709749585047268
"XXX"	4721239.04367617	3.93306605799173	0.0411825551466166
"XXX"	4726042	2.63092334882093	0.0883548627649082
"XXX"	4738442	2.80947766663301	0.0767602415145173
"XXX"	4747472	1.67388979227043	0.232734358086166
"XXX"	4749572	1.31143432781413	0.399605494214717
"XXX"	4753293.16810955	1.54667381994664	0.278535517548291
"XXX"	4753822	1.37518753719028	0.355680642755767
"XXX"	4755722	8.00035631388877	0.0120757258665897
"XXX"	4756272	33.9197554345617	0.000505159847008732
"XXX"	4756622	24.1367690482656	0.00139520338697650
"XXX"	4757072	6.85341292281615	0.0158764523345601
"XXX"	4757681.85347182	2.74004229603263	0.0803444709051983
"XXX"	4758055.77960211	6.99789434626386	0.0152269611026918
"XXX"	4758542	1.5850604231135	0.258473455052801
"XXX"	4759170.02923075	4.92871834808528	0.0282167857400592
"XXX"	4760225.12888907	3.55229760219446	0.0492410574679464
"XXX"	4761092	3.50263009492991	0.0506603160857328
"XXX"	4762271.94179871	8.25211815719151	0.0116186764812008
"XXX"	4763044.97708315	4.63464266831744	0.0312477448221116
"XXX"	4764492	3.32092604826524	0.0559524668639196
"XXX"	4765792	3.21529301725756	0.0594645305621707
"XXX"	4766582.30216352	5.25170104285037	0.0252820475812465
"XXX"	4767693.16500211	3.69766688157846	0.0456087176156455
"XXX"	4769456.6542838	4.4160803358545	0.0335811022106757
"XXX"	4770193.7998261	2.57754547718608	0.0919150369247793
"XXX"	4771542	2.17784315223550	0.130499627143922
"XXX"	4774692	1.39080312260551	0.349041399052224
"XXX"	4779242	1.34144600079047	0.377931731254961
"XXX"	4781792	1.49145229139873	0.305717928363523
"XXX"	4783142	3.85533770424493	0.0424574823795434
"XXX"	4783542	2.21373839726618	0.126650790214332
"XXX"	4783892	3.28794491642414	0.0568906208655072
"XXX"	4784542	1.46767361348870	0.316711168843665
"XXX"	4785413.22455996	3.01159325444920	0.066536768420293
"XXX"	4787193.43118023	4.557674307982	0.0318250703615501
"XXX"	4787894.80011896	4.1850718430587	0.0370931659089269
"XXX"	4789192	4.52199469439439	0.032258064516129
"XXX"	4790392	1.07749189948008	0.558947343099757
"XXX"	4790992	2.69870673661034	0.0831829881407712
"XXX"	4792142	1.39112911003762	0.348921122898174
"XXX"	4793142	3.01113428139778	0.066536768420293
"XXX"	4794110.11030666	10.9693415736449	0.00678357508840297
"XXX"	4795588.91541381	6.25051790573656	0.0183541411079839
"XXX"	4796360.06589166	5.16472070101306	0.0258834283514950
"XXX"	4797760.77405095	3.40726487819334	0.0533545019364461
"XXX"	4798753.830969	2.19645611028596	0.128599263909937
"XXX"	4800107.2387291	2.47548262743238	0.100190036323399
"XXX"	4801442	4.48951655917016	0.0325467272858483
"XXX"	4802042	9.00810244874631	0.009958865555315
"XXX"	4802611.16088429	3.4083699970489	0.0533545019364461
"XXX"	4803192	4.67810361239103	0.0308388058983426
"XXX"	4804242	1.88762663337995	0.177888431839504
"XXX"	4805142	1.24846975211708	0.444973659522263
