"position"	"intensity"	"p.value <"
"XXX"	3808902	1.66146655705385	0.190527418395946
"XXX"	3820002	1.62552703349504	0.201313591710783
"XXX"	3835282	3.29837693092990	0.0168728590436826
"XXX"	3837882	1.48432334693849	0.261557625343261
"XXX"	3851882	19.841495291596	0.000226481329445404
"XXX"	3852382	1.45174654803955	0.279647821532712
"XXX"	3870652	1.01379173538057	0.589389349715483
"XXX"	3871652	2.23974703535144	0.0711717577782182
"XXX"	3884072	3.24443601344592	0.0176938538629222
"XXX"	3904202	3.11886158606308	0.0215723466296747
"XXX"	3907002	5.97645180765596	0.00240636412535742
"XXX"	3907602	4.35922868775938	0.00583189423321915
"XXX"	3908002	1.05303105751899	0.56371202898961
"XXX"	3911730.95445831	2.34298462168922	0.061065028451717
"XXX"	3912583.02517881	4.55716164474090	0.00489765874925686
"XXX"	3913102	6.33746342154529	0.00209495229736999
"XXX"	3913952	1.59632270305538	0.212043144693259
"XXX"	3929302	1.63542866866727	0.198567505591258
"XXX"	3929902	1.68162137431729	0.183648048014042
"XXX"	3933562	2.80929389544645	0.0323868301106928
"XXX"	3935152	1.80839394955087	0.142683237550604
"XXX"	3936012	2.26514068356910	0.0684539818248733
"XXX"	3943012	1.27522674463383	0.387934207173796
"XXX"	3946828.47675837	1.62674163770991	0.200888939218073
"XXX"	3949162	1.81113150052526	0.142117034226991
"XXX"	3951542	1.89346142949703	0.124649661693514
"XXX"	3980592	1.51673828287919	0.245024488293746
"XXX"	3985792	1.33932734340976	0.351130991138918
"XXX"	3986592	9.5859075206554	0.00087761515160094
"XXX"	4000560.35757188	6.12948286645182	0.00226481329445404
"XXX"	4001261.81174216	1.70861765067109	0.169181553095717
"XXX"	4010202	2.61595507143964	0.0418141154488577
"XXX"	4012652	7.99927892096902	0.00135888797667242
"XXX"	4015752	1.51200431625849	0.246892959261671
"XXX"	4018452	1.64693197162814	0.195226905981938
"XXX"	4032702	1.16517780305229	0.482433541884891
"XXX"	4034152	1.93666578386598	0.117232398154177
"XXX"	4034802	1.49382450564965	0.257112929252895
"XXX"	4037929.13265849	6.94083415615285	0.00178354046938256
"XXX"	4041882	1.91973721826523	0.119553831780993
"XXX"	4042307.38300664	3.08424358229815	0.022506582113637
"XXX"	4047032	2.52872173893439	0.0467683945304759
"XXX"	4047932	3.26711300581779	0.0172975115363927
"XXX"	4053332	1.99389111320058	0.105115647028848
"XXX"	4055747.73051494	1.67763228546304	0.185374968151063
"XXX"	4056272.19905086	4.93949060649087	0.00373694193584916
"XXX"	4068062	1.62449924886417	0.201766554369674
"XXX"	4088832	0.95230924065692	0.641593296152648
"XXX"	4092932	1.56764062585692	0.222716077343374
"XXX"	4096027.04626824	1.80715636407141	0.142966339212411
"XXX"	4096977.06381009	7.3640955629537	0.00158536930611783
"XXX"	4097462.70082132	5.06334172731859	0.00353877077258443
"XXX"	4110922	2.71026890002847	0.0366333550377941
"XXX"	4112572	0.928408126967384	0.663307193613227
"XXX"	4116122	1.87825588884461	0.127169266483594
"XXX"	4120822	3.02763861684706	0.0238088497579481
"XXX"	4121472	4.49380819850679	0.00501089941397956
"XXX"	4125577.05501536	2.71122774430952	0.0365767347054327
"XXX"	4126052	9.6647371766025	0.00087761515160094
"XXX"	4134652	1.51270566920202	0.246581547433683
"XXX"	4136991.92123157	4.17954638826859	0.00656795855391671
"XXX"	4138132	1.71851176235943	0.165359680661325
"XXX"	4138598.78308021	1.76411030278392	0.152789966877106
"XXX"	4139782	2.24326837503166	0.070747105285508
"XXX"	4143982	1.13296667082135	0.509073408260907
"XXX"	4148584.66788993	3.86072078063748	0.00843642952184129
"XXX"	4149467.24727008	1.88407271047689	0.126235030999632
"XXX"	4151316.63895314	2.89165736107497	0.0288197491719276
"XXX"	4152952	1.42565819817646	0.301503269824194
"XXX"	4154763.306311	3.9153074571539	0.00826656852475724
"XXX"	4155352	4.11323179067549	0.00699261104662684
"XXX"	4156802	1.10812214055519	0.527531636610707
"XXX"	4162702	1.67605059032169	0.185799620643773
"XXX"	4163372.4482839	3.06169397761508	0.0230161651048892
"XXX"	4169602	5.07007740127244	0.00353877077258443
"XXX"	4170502	0.796361558538297	0.759505138295162
"XXX"	4171352	1.26323924757922	0.396200775698553
"XXX"	4172102	1.08398772003634	0.54358350083515
"XXX"	4186422	1.8037991017879	0.143589162868386
"XXX"	4186772	4.71213506474669	0.00452962658890808
"XXX"	4191812.05211575	4.267535684537	0.00619992639356793
"XXX"	4192236.2759535	8.30689989656373	0.00127395747813040
"XXX"	4193052	3.54862074702368	0.0127112646151233
"XXX"	4193552	2.57993302722803	0.043795827081505
"XXX"	4194534.03746271	2.61953887114531	0.0415593239532316
"XXX"	4194952	3.58567409700367	0.0120884409591484
"XXX"	4195736.45675679	2.33382784179772	0.0621691249327634
"XXX"	4196702	2.60815563650288	0.0422387679415678
"XXX"	4199702	1.74665903899284	0.157432834130736
"XXX"	4201678.64147182	9.03145910224603	0.000990855816323642
"XXX"	4216374.44268489	1.66237017981632	0.190102765903236
"XXX"	4231402	1.15949683016707	0.486651756645812
"XXX"	4232552	0.92754020129967	0.664156498598647
"XXX"	4235302	1.21842210793196	0.432381168077457
"XXX"	4247822	2.18042143916171	0.0778812671630383
"XXX"	4257722.78021148	2.09992038941116	0.0881295473204428
"XXX"	4264442	1.10489034071628	0.530419273561136
"XXX"	4269242	4.17230225267982	0.00662457888627806
"XXX"	4271506.72774399	1.32823878798000	0.357161056535402
"XXX"	4283022	2.98777887970226	0.0254791495626079
"XXX"	4283422	2.39924642426837	0.05574271720975
"XXX"	4283872	2.03702307611536	0.0976417631571497
"XXX"	4285522	1.82808390612840	0.138181921127877
"XXX"	4288652	1.53196191139869	0.237805395917674
"XXX"	4294552	2.19770232720354	0.0761826571921977
"XXX"	4295802	1.13099458395466	0.51133822155536
"XXX"	4299411.99477184	1.49064890424175	0.258811539223735
"XXX"	4300102	1.84761844300147	0.134190187696402
"XXX"	4302572	1.91444979512224	0.120261585935509
"XXX"	4304922	2.89096063519138	0.028876369504289
"XXX"	4310022	1.48201144418814	0.262548481159584
"XXX"	4313486.85178501	1.97148666821007	0.109871754947202
"XXX"	4314136.88964475	1.79878858595409	0.144551708518529
"XXX"	4315210.62776241	2.62990153539154	0.0409931206296181
"XXX"	4317252	1.81277109252043	0.141692381734281
"XXX"	4319452	3.44808786882468	0.0139286017608923
"XXX"	4320352	2.42660030196496	0.053562834413838
"XXX"	4332772	2.97446579298618	0.0258188715567760
"XXX"	4333783.28333898	5.78789338760278	0.00263284545480282
"XXX"	4334372	1.56449740524907	0.223763553492059
"XXX"	4338352	1.99732711232424	0.104606064037596
"XXX"	4355952	2.39933267534074	0.0557144070435693
"XXX"	4372652	1.45095253139022	0.280015853693061
"XXX"	4384262	2.07899242919134	0.0911304249355944
"XXX"	4397052	7.70118672839649	0.00147212864139513
"XXX"	4397552	3.01213378831309	0.0244033632477423
"XXX"	4398502	3.91934892852546	0.00823825835857656
"XXX"	4416302	1.89351102167924	0.124649661693514
"XXX"	4419952	1.89121024381818	0.124961073521502
"XXX"	4432442	1.47144717187152	0.266511904424879
"XXX"	4441612.78146453	2.20729534982597	0.0751634912096934
"XXX"	4444312	2.82000902541729	0.0318489369532599
"XXX"	4449492	1.80997059060925	0.142485066387340
"XXX"	4460710.14269056	1.32607097202716	0.358463324179713
"XXX"	4468872	1.32111422691957	0.361379271296323
"XXX"	4479612	1.36713631317857	0.336154913229341
"XXX"	4498682	1.49619434792150	0.255867281940945
"XXX"	4510062	2.71388890183911	0.0364918042068907
"XXX"	4510562	2.57789479421805	0.0439373779124083
"XXX"	4512362	1.98883691009082	0.106021572346630
"XXX"	4526562	1.70749649738922	0.169549585256065
"XXX"	4552562	1.55746562349416	0.225943436287971
"XXX"	4571062	1.67760685586576	0.185403278317244
"XXX"	4585502	1.74405354858823	0.158225518783795
"XXX"	4585852	1.70406098205514	0.170568751238570
"XXX"	4603892	2.30983102196718	0.0639526654021459
"XXX"	4610912	0.992589822334368	0.607253064575489
"XXX"	4613112	1.52948134212448	0.238626390736914
"XXX"	4614862	4.35389410311438	0.0058885145655805
"XXX"	4615512	1.83377989486533	0.136964583982108
"XXX"	4615991.24909666	2.94385751371034	0.0269795883701837
"XXX"	4616925.39196947	3.05157553290845	0.0232709566005152
"XXX"	4618462.25444078	2.49626386795169	0.0486368654984005
"XXX"	4619712	2.14733967818405	0.0823259632534043
"XXX"	4620062	2.63911979681678	0.0403986071398239
"XXX"	4622160.82382237	1.81659521226507	0.140503354754692
"XXX"	4623552	1.48520749292392	0.26110466268437
"XXX"	4625580.17495548	6.69635935893203	0.00192509130028593
"XXX"	4626852	1.43181069421822	0.296237578914588
"XXX"	4634452	1.49488936145159	0.256603346261643
"XXX"	4636152	1.89664260180307	0.124196699034623
"XXX"	4647352	1.97220331004656	0.109758514282479
"XXX"	4670952	1.91290259778596	0.120572997763497
"XXX"	4689102	1.94517049261478	0.11567533901424
"XXX"	4698442	6.5465801866868	0.00192509130028593
"XXX"	4698892	1.46919298150597	0.267672621238287
"XXX"	4714642	2.42485820108366	0.0535911445800187
"XXX"	4718292	1.62453600850644	0.201766554369674
"XXX"	4718842	1.32552205134525	0.358916286838604
"XXX"	4720922	1.40458538773861	0.313450159952439
"XXX"	4727022	1.20615171276877	0.444781020864592
"XXX"	4730422	1.05974072842165	0.55952212439487
"XXX"	4744252	1.77070006186045	0.151147977238626
"XXX"	4755722	1.70800128254190	0.169379724258981
"XXX"	4756565.62708136	9.1793621792923	0.000934235483962291
"XXX"	4757722	1.06351680709102	0.556860968773887
"XXX"	4761012	1.47493802393480	0.264841604620219
"XXX"	4762512	3.61663256549226	0.011777029131161
"XXX"	4763112	2.71133300879377	0.0365767347054327
"XXX"	4764512	2.84920171622752	0.0306032896413102
"XXX"	4765362	3.7014811900326	0.0106163123177533
"XXX"	4766362	4.37430181827043	0.00574696373467712
"XXX"	4769012	1.93552913245534	0.117317328652719
"XXX"	4787482	3.99173151659148	0.00770036520114373
"XXX"	4787982	2.56401077103610	0.0444752710698412
"XXX"	4789182	1.40353331178702	0.314299464937859
"XXX"	4791032	1.31613040726686	0.364153667582029
"XXX"	4793132	1.00824235087762	0.594513489794185
"XXX"	4794112.19560063	11.8648453115003	0.000537893157432834
"XXX"	4794582	1.02986482139217	0.579084449225717
"XXX"	4799754.39317816	1.68313689002228	0.183223395521332
"XXX"	4800422	3.86092708023586	0.00843642952184129
"XXX"	4802172	1.71339783292332	0.167766044786683
"XXX"	4803334.26734399	2.67979236515267	0.0385018260057187
"XXX"	4808172	1.83130413643451	0.137445856807179
"XXX"	4810614.93981869	5.38763386641734	0.00305749794751295
"XXX"	4811455.65749888	13.9627342160302	0.000481272825071483
"XXX"	4811911.84448274	8.26973383063162	0.00127395747813040
"XXX"	4813852	1.46654433423501	0.269569402372392
"XXX"	4833822	1.89466008555828	0.12447980069643
"XXX"	4839261.85217042	6.58366411198166	0.00192509130028593
"XXX"	4840157.55468081	2.50625333366884	0.0480989723409676
"XXX"	4852809.6004127	1.53841165269061	0.234606347139258
"XXX"	4855202	6.16413265405749	0.00217988279591201
"XXX"	4860052	2.55112848812382	0.0451547150581774
"XXX"	4861602	2.31289835776610	0.0636412535741585
"XXX"	4862502	1.87476065185262	0.127792090139569
"XXX"	4876442	1.22876903915102	0.422982192905472
"XXX"	4877042	3.46412712486866	0.0137304305976276
"XXX"	4877792	1.68517241568773	0.182628882031538
"XXX"	4878616.06886267	8.70962607441266	0.00116071681340769
"XXX"	4880459.28425499	1.40349093327102	0.31432777510404
"XXX"	4886712	2.00353755908162	0.103785069218356
"XXX"	4897512	1.71341954934415	0.167766044786683
"XXX"	4906557.05706808	4.5965037719393	0.00478441808453416
"XXX"	4907057.08661161	4.18175100321011	0.00653964838773604
"XXX"	4918252	1.37897136177047	0.327378761713331
"XXX"	4921172.11333222	1.99169304627181	0.105596919853920
"XXX"	4922642	1.93590287274642	0.117289018486539
"XXX"	4923592	1.94204474849244	0.116213232171673
"XXX"	4925792	2.21450352303534	0.0743141862242731
"XXX"	4928192	4.40317054990014	0.00560541290377374
"XXX"	4928542	11.9354242532134	0.000537893157432834
"XXX"	4932042	1.76350629106007	0.152988138040370
"XXX"	4933792	1.26585738712296	0.39438892506299
"XXX"	4938342	1.42389486397930	0.30260736630524
"XXX"	4940892	2.00337261086262	0.103813379384537
"XXX"	4942692	2.55838624466428	0.0447300625654673
"XXX"	4958942	1.34858072109285	0.346148401891119
"XXX"	4961772	1.53781474995014	0.235002689465787
"XXX"	4962468.86168424	2.34983016328193	0.0601874133001161
"XXX"	4988176.95898221	2.05341976362456	0.0953769498626957
"XXX"	4995732	2.30883844405139	0.064037595900688
"XXX"	5016942	2.89514972217261	0.0286498881748436
"XXX"	5024027.67074353	4.14680614894529	0.00668119921863941
"XXX"	5024492	2.94454249174756	0.0269512782040031
"XXX"	5026992	1.25119928337305	0.40401438156442
"XXX"	5029442	2.93265355471854	0.0272910001981712
"XXX"	5033792	1.91897039472523	0.119695382611896
"XXX"	5038821.17290218	5.43976957846099	0.00305749794751295
"XXX"	5039642	2.60738559897183	0.0422670781077485
"XXX"	5041347.05210702	4.66430748957186	0.00469948758599213
"XXX"	5050502	2.23468835113977	0.0719361322650964
"XXX"	5054152	2.22806410681819	0.0727005067519746
"XXX"	5056402	1.47189973816611	0.266455284092518
"XXX"	5059252	1.55797391441316	0.225745265124706
"XXX"	5067533.89274962	1.52252033960556	0.242306712340401
"XXX"	5071972	3.21652777916411	0.0185148486821618
"XXX"	5072372	2.38516702745353	0.0570732950202418
"XXX"	5088212	2.12109726297854	0.0853268408685559
"XXX"	5088607.183559	5.83580132313226	0.00257622512244147
"XXX"	5090862	2.0157747305299	0.100670950938482
"XXX"	5092012	3.40044250844268	0.0150326982419387
"XXX"	5093283.55583892	1.65133735300709	0.194009568836169
"XXX"	5094062	2.25303099878164	0.0697279393030037
"XXX"	5094499.23494654	4.58761892843852	0.00481272825071483
"XXX"	5095752.03451804	2.90603464311342	0.0283101661806755
"XXX"	5097092	1.27062499341255	0.391189876284574
"XXX"	5098807.50017076	1.40301783373693	0.314724117430569
"XXX"	5103392	1.15653665253342	0.489143051269711
"XXX"	5106854.73502551	5.99248577480266	0.00237805395917674
"XXX"	5110147.17109011	2.92580903918849	0.0275457916937972
"XXX"	5118152	1.79064265597512	0.146844831979164
"XXX"	5119252	2.61585010357721	0.0418141154488577
"XXX"	5137962	1.97742581098468	0.108201455142542
"XXX"	5141362	1.99838316836751	0.104464513206693
"XXX"	5143262	1.92731866512485	0.118336494635224
"XXX"	5160142	1.36998962207490	0.333748549103983
"XXX"	5200222	1.92605370215295	0.118591286130850
"XXX"	5200772	2.64792010553079	0.0397757834838491
"XXX"	5272237.0716601	2.83948062341485	0.030971321801659
"XXX"	5272972	3.85874389318185	0.00846473968802197
"XXX"	5273322	5.65130627395033	0.00285932678424822
"XXX"	5275622	0.93639438619763	0.655946550406251
"XXX"	5284722	1.28714429195175	0.380686804631543
"XXX"	5287122	2.26090408021090	0.0689352546499448
"XXX"	5290872	3.33044899200123	0.0163915862186111
"XXX"	5295536.29764515	6.41207330022456	0.00201002179882796
"XXX"	5296852	1.14625853935472	0.495880870820712
"XXX"	5298338.08793891	5.61778781729787	0.00297256744897093
"XXX"	5300202	1.46320637141032	0.271975766497749
"XXX"	5300752	1.90196866087521	0.122922741556493
"XXX"	5306652	1.49433770780461	0.256886447923449
"XXX"	5307202	2.88415762798597	0.0290462305013730
"XXX"	5324007.00963439	1.87057116355636	0.129037737451519
"XXX"	5334562	2.09520644222999	0.0886674404778756
"XXX"	5349192	1.36097118664305	0.339693684001925
"XXX"	5359072	1.79794916230644	0.144664949183252
"XXX"	5362322	4.15071591838209	0.00668119921863941
"XXX"	5363222	2.94440763161659	0.0269512782040031
"XXX"	5364322	3.03445934992228	0.023638988760864
"XXX"	5365798.91001271	2.80547358727376	0.0324434504430541
"XXX"	5366591.23639759	9.82950983885953	0.000849304985420264
"XXX"	5372621.3224495	2.26755414144816	0.0682275004954279
"XXX"	5374582	2.48991156011184	0.049203068822014
"XXX"	5375129.96029467	3.52961584098538	0.0131642272740141
"XXX"	5378732	1.46770651841765	0.268776717719333
"XXX"	5381052	0.777079734018906	0.772074852079382
"XXX"	5387052	3.27891248725957	0.0171559607054893
"XXX"	5388776.59766469	9.62055226962079	0.00087761515160094
"XXX"	5389302	2.03019242425403	0.098575998641112
"XXX"	5389752	2.21312330212268	0.0745689777198992
"XXX"	5392512.49639371	1.60525846894562	0.209636780567902
"XXX"	5398862	1.33440436854235	0.353480734931914
"XXX"	5399212	2.35971856221996	0.0592814879823345
"XXX"	5406156.98875751	2.21941484961173	0.0736913625682983
"XXX"	5406606.9606639	3.29122464249354	0.0169011692098633
"XXX"	5424252	2.53229050251561	0.0465985335333918
"XXX"	5425058.10260038	2.97842742518975	0.0256773207258727
"XXX"	5426552	1.88188062278692	0.126518132661439
"XXX"	5428502	2.71763196522077	0.0362936330436260
"XXX"	5429246.38448971	2.87079902040247	0.0295841236588059
"XXX"	5429802	1.27928212144576	0.385216431220451
"XXX"	5433677.33314731	2.68298864196865	0.0384168955071766
"XXX"	5434702	3.24559258558555	0.0176655436967415
"XXX"	5435102	2.18293674675086	0.0776264756674122
"XXX"	5437752	1.97251882567556	0.109701893950117
"XXX"	5449072	1.48736474293099	0.260198737366588
"XXX"	5449622	1.24415548237489	0.410157687625626
"XXX"	5451946.25812369	1.85310858378052	0.133227642046259
"XXX"	5455372	1.54356305834428	0.231690400022648
"XXX"	5456372	3.84989268631832	0.00852136002038332
"XXX"	5457122	2.32782366259655	0.0626220875916542
"XXX"	5457560.89316283	6.60975878061628	0.00192509130028593
"XXX"	5460622.91690478	5.50001152710354	0.00305749794751295
"XXX"	5463977.11181486	2.75092604833075	0.0348215044022308
"XXX"	5465402	2.59608440667811	0.042833281431362
"XXX"	5468402	1.52238218293375	0.242363332672763
"XXX"	5472069.39291911	2.12156326997154	0.0852419103700139
"XXX"	5474002	3.23693564395862	0.0178070945276449
"XXX"	5480132	1.82048815060794	0.139625739603091
"XXX"	5480682	1.79522032711711	0.145316083005407
"XXX"	5481582	2.13353959585373	0.0838547122271608
"XXX"	5488197.22888853	6.51816628595	0.00195340146646661
"XXX"	5489171.41463744	6.58780294491073	0.00192509130028593
"XXX"	5490592.2521303	9.43807688713154	0.00087761515160094
"XXX"	5491471.06984307	8.62497825790174	0.00118902697958837
"XXX"	5493212	1.55333585803394	0.227217393766101
"XXX"	5494312	2.87763438928327	0.0294142626617218
"XXX"	5495429.57409048	3.71330483950613	0.0103332106559466
"XXX"	5496082.03791518	4.55384533156965	0.00489765874925686
"XXX"	5496862	1.44485002348954	0.285734507261558
"XXX"	5498812	1.83015418151241	0.137728958468986
"XXX"	5504152	1.12379950836352	0.516887014126773
"XXX"	5509852	2.22683965373145	0.072757127084336
"XXX"	5515046.78226415	1.96521114939039	0.111372193754777
"XXX"	5516742	1.79625159680391	0.145032981343600
"XXX"	5536292	1.96373434955140	0.111711915748945
"XXX"	5550852	1.90835714957580	0.121563853579821
"XXX"	5552902	2.47656384317458	0.0499674433088922
"XXX"	5555702	2.95685153959172	0.0263850748803895
"XXX"	5561802	1.87860075023199	0.127112646151233
"XXX"	5567578.70541505	3.1439073876241	0.0207513518104351
"XXX"	5568162.30232773	3.01912392391871	0.0241485717521162
"XXX"	5568511.99790606	3.74254919246579	0.0099368683294171
"XXX"	5569272	1.59954190763507	0.211108909209297
"XXX"	5571322	1.72768115291117	0.162217252215271
"XXX"	5580292.36465146	4.52225460959327	0.00495427908161821
"XXX"	5591712	1.64178083298303	0.196868895620417
"XXX"	5599202	0.744666742683735	0.791807037907313
"XXX"	5601902	12.0496074644610	0.000537893157432834
"XXX"	5602452	1.30451963200065	0.36964583982108
"XXX"	5603302	2.29388183156258	0.0654814143759024
"XXX"	5604516.88460633	2.82997439512834	0.0313393539620078
"XXX"	5605752	0.969334810699146	0.626220875916542
"XXX"	5606314.45474714	3.42549912233409	0.0145231152506865
"XXX"	5608452	1.57285581117579	0.220338023384197
"XXX"	5609302	4.0211174365539	0.00758712453642103
"XXX"	5610062.50165788	4.88034901553671	0.00393511309911389
"XXX"	5611052	2.00016688152316	0.104209721711066
"XXX"	5615002	1.64051626805103	0.197236927780766
"XXX"	5636021.85530711	1.83363420772964	0.136964583982108
"XXX"	5636897.49979289	1.60520242017822	0.209636780567902
"XXX"	5637362	4.35881380647184	0.00583189423321915
"XXX"	5637862	4.52821779484261	0.00495427908161821
"XXX"	5641112	0.738791211021396	0.795430739178439
"XXX"	5648847.05816649	4.36500905138625	0.00583189423321915
"XXX"	5649272.03075699	3.86619870869711	0.00840811935566062
"XXX"	5650432	1.96459538340513	0.111513744585681
"XXX"	5654432	2.39386396973382	0.0565070916966283
"XXX"	5657582	2.23288679956058	0.0721059932621805
"XXX"	5659632	2.86052902094468	0.0301503269824194
"XXX"	5659982	2.23719112312866	0.0715964102709283
"XXX"	5661352	1.57549396088585	0.219120686238428
"XXX"	5663393.52237465	2.70279086001884	0.0371146278628656
"XXX"	5673402	1.31358591337115	0.365286074229256
"XXX"	5686532	1.81884084570971	0.139880531098718
"XXX"	5688785.95272093	4.15431995361282	0.00668119921863941
"XXX"	5696142	1.10871737918477	0.526908812954732
"XXX"	5704702	3.2911660397651	0.0169011692098633
"XXX"	5714252	3.10585465192849	0.0219969991223848
"XXX"	5716368.66447449	2.69612138868383	0.0376808311864791
"XXX"	5718202	1.65579424493407	0.1927922316904
"XXX"	5721352	1.08894076816017	0.541120516377431
"XXX"	5728252	1.80306984238773	0.143730713699289
"XXX"	5729552.11398368	7.03684655879404	0.00169860997084053
"XXX"	5731057.08474561	1.69362911560975	0.177986014777907
"XXX"	5731662	9.20380154506571	0.000934235483962291
"XXX"	5733512	2.92871904500733	0.0274891713614359
"XXX"	5742012	2.62061145999896	0.0415310137870509
"XXX"	5745852	1.74347463203144	0.158310449282337
"XXX"	5747402	1.52413826778671	0.241514027687343
"XXX"	5749002	1.79618704828285	0.145061291509781
"XXX"	5756252	1.48532225397218	0.261076352518189
"XXX"	5758202	2.60906086232432	0.0421538374430258
"XXX"	5770442	1.27784454488757	0.386320527701498
"XXX"	5770896.97213699	1.60588996636416	0.209410299238457
"XXX"	5771519.87265487	3.58200589989355	0.0121450612915098
"XXX"	5778313.58851363	2.45610938559238	0.0515528126150101
"XXX"	5781792	1.73067524803314	0.161339637063670
"XXX"	5793962	3.6284266025849	0.0116354783002576
"XXX"	5794312	9.6403082836662	0.00087761515160094
"XXX"	5794812	17.9278632066684	0.000283101661806755
"XXX"	5795262	19.3548570155619	0.000254791495626079
"XXX"	5796414.34270735	4.75926701194206	0.00430314525946267
"XXX"	5797750.0887431	7.33506305097531	0.00161367947229850
"XXX"	5798817.55331991	3.61574708208957	0.011777029131161
"XXX"	5799302	2.41745029057486	0.0541290377374515
"XXX"	5800226.3499477	7.19796009808377	0.00169860997084053
"XXX"	5801202	14.0531609208377	0.000481272825071483
"XXX"	5801552	2.84556020422708	0.0308297709707556
"XXX"	5802152	3.71108517069734	0.0103615208221272
